Particle ID,Area,Equivalent Diameter,Major Axis Length,Minor Axis Length,Aspect Ratio
225,3.300793295302999e-09,0.0018473105140795808,0.002832192603141517,0.001308376678081611,2.164661485172741
226,2.737003794763999e-09,0.001735503893856352,0.0027271658169645604,0.0012207308717666423,2.2340434571117256
227,1.8823762376339996e-09,0.0015319194721961121,0.002306844050450747,0.001113917983173109,2.070928098206536
228,2.3345085227649993e-09,0.001645882953164771,0.0024204666538838694,0.0012031965022310442,2.0116968835894093
229,6.479183169589999e-10,0.0010735951605877943,0.0019048487331473493,0.0006689724002956325,2.8474249943727994
230,2.3303472079159996e-09,0.0016449044301819517,0.0028544001757258293,0.0008928260102999669,3.1970396726757806
231,7.571282264199998e-11,0.0005248762698557299,0.0011385146081559735,0.00020117555039022428,5.659309026109653
232,4.298688422209999e-10,0.0009363663147277457,0.0021577282723837625,0.00042845115526200236,5.03611262540368
233,8.418942526859998e-10,0.001171528812701856,0.0021638633313970637,0.0005666043265199931,3.819002485715594
234,1.3414142546549998e-09,0.001368321334013268,0.0024867485087587643,0.0005486989316408348,4.532081922088615
235,3.422505433109999e-10,0.000867857673846483,0.0012624560710967835,0.0005305117553354529,2.379694810529708
236,2.2155879709499994e-10,0.0007507525086731306,0.0012620343881100033,0.0004936318184396228,2.556630956447078
237,1.2953810950109998e-09,0.0013524866201822272,0.0019256155141144377,0.0008879912730058637,2.1685072507483105
238,4.932159036805999e-09,0.0021119298240060763,0.002459347816208306,0.0018027555692347208,1.3642159026874132
239,3.592105174599999e-11,0.0004093707487191353,0.0007689298211899347,0.00016398090789839143,4.689142358367669
240,4.682792137499999e-11,0.0004472002998356933,0.0009413620670143463,0.0001824692782864415,5.1590167717800135
241,4.506244552389999e-10,0.0009512004452729077,0.0014941790364009632,0.0005953425739473517,2.5097802539031906
242,7.952480022499998e-11,0.0005335412330779526,0.001025892737240067,0.0002295051065573478,4.4700213979061125
243,2.3896170600019993e-09,0.0016587332967763124,0.0026113678678046153,0.0009742359316060161,2.6804265610485203
